lhs_sample_id,fixed_baseline_cap_ratio,demand_scale,PV_potential_scale,PV_capacity_factor_scale,wind_potential_scale,wind_capacity_factor_scale,grid_existing_capacity_scale,grid_carbon_factor_scale,PV_capex,wind_capex,BESS_power_capex,BESS_energy_capex,BESS_degradation_cost,TOU_price_scale,DR_fraction,experiment_id,run_id,dataset_id,spatial_resolution,temporal_mode,technology_set,grid_carbon_scenario,co2_cap_ratio,objective_name,solver_name,solver_status,objective_value,solver_objective_value,is_valid_result,invalid_reason,runtime_seconds,timestamp,git_commit,input_hash,pv_mw,wind_mw,bess_power_mw,bess_energy_mwh,ldes_power_mw,ldes_energy_mwh,grid_expansion_mw,total_grid_interface_mw,E_ref_grid_only_ton,E_lc_unconstrained_ton,E_min_techset_ton,co2_cap_ton,actual_emissions_ton,reduction_vs_grid_only,reduction_vs_unconstrained_lc,cap_violation_ton,cap_violation_ratio,pv_cost,wind_cost,bess_power_cost,bess_energy_cost,bess_degradation_cost,bess_replacement_proxy_cost,ldes_power_cost,ldes_energy_cost,grid_purchase_cost,grid_expansion_cost,demand_response_cost,ev_flexibility_cost,thermal_flexibility_cost,load_shedding_penalty,total_system_cost,pv_curtailment_mwh,wind_curtailment_mwh,pv_generation_mwh,wind_generation_mwh,bess_charge_mwh,bess_discharge_mwh,bess_throughput_mwh,bess_equivalent_full_cycles,bess_cycling_degradation_cost_yuan,bess_calendar_ageing_cost_yuan,bess_average_duration_h,bess_max_duration_h,ldes_charge_mwh,ldes_discharge_mwh,ldes_equivalent_full_cycles,grid_import_mwh,peak_grid_import_mw,DR_shifted_mwh,DR_peak_reduction_mw,thermal_shifted_mwh,thermal_peak_reduction_mw,EV_charge_mwh,EV_discharge_mwh,actual_emissions_mt,total_system_cost_billion_cny
28,0.25,0.953515540389322,0.9834314091802343,0.9500115662577228,0.9512375785513856,0.8831011317761341,1.1698138557142599,0.9180184962175111,4945.017663354026,10537.115184623377,703.2909719341702,1475.8019545237216,0.08995866330733467,0.9905886865210534,0.058988734585733366,R3D_revised_uncertainty_lhs,r3d_029_lhs028_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2856017121705183,min_cost,scipy-linprog-highs,optimal,6571890523.896998,6571890523.896978,True,,51.08904910000274,2026-06-05T09:26:40.534189+00:00,f614d91,284c0097426880a31c9974839874ca14553b0890f5d5361f3f1e1960f9b10281,4334.060759438728,559.8182281038676,2325.1790477380123,9300.71619095205,0.0,0.0,0.0,4505.259223545454,4225488.81017691,2355303.469421043,622185.8775893138,1206806.8389438917,1206806.8389438952,0.7143982878294808,0.4876215083907891,3.725290298461914e-09,3.086898564249117e-15,1998035678.19572,601403731.9491552,227756582.9985565,1911718612.9690616,504114304.4552243,0.0,0.0,0.0,1326320744.060551,0.0,2540869.268729929,0.0,0.0,0.0,6571890523.896998,608892.4659621633,137654.65004295108,4297761.949778864,1186566.542866849,2173453.8106546444,2189724.7397295875,4363178.550384232,294.29517775467144,392505710.1637997,111608594.2914246,4.0,4.0,0.0,0.0,0.0,2199026.284876208,1777.0675589051498,63521.731718248215,80.10210411613171,0.0,0.0,0.0,0.0,1.2068068389438953,6.5718905238969985
29,0.25,1.0670065788818108,0.9587357203442419,0.962627941219338,0.9705122896369145,0.8503361978411733,0.9610382295992956,0.8883402690515578,5548.169277472221,9229.654399303887,964.1112367355345,1200.6924445998088,0.05605066775939269,1.1408728743790313,0.08103483822239428,R3D_revised_uncertainty_lhs,r3d_030_lhs029_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2637506619429078,min_cost,scipy-linprog-highs,optimal,8101089376.223056,8101089376.223108,True,,36.40573659999063,2026-06-05T09:27:29.445225+00:00,f614d91,d8d873e7af4d92d84137b22b9a254a9edee5ec1ead3e3dca0b46a6717e391a37,4847.948222248442,610.2525762285925,3736.8157461586,14947.2629846344,0.0,0.0,0.0,3701.209664197724,4575559.469894791,2290976.422798892,830670.779767127,1206806.8389438917,1206806.8389438884,0.7362493380570929,0.4732347190768862,0.0,0.0,2507541170.422442,593168905.5755464,501774196.44284624,2499614001.405239,496319816.7924461,0.0,0.0,0.0,1499393397.8808885,0.0,3277887.703648769,0.0,0.0,0.0,8101089376.223056,755046.9760973457,158356.35518427187,4806274.734758364,1231606.9842315372,2674531.2619298613,2980221.36898273,5654752.630912591,249.22801686555928,316952660.97683334,179367155.8156128,4.0,4.0,0.0,0.0,0.0,2272492.7299987795,2957.955063942399,81947.1925912192,123.12731019495884,0.0,0.0,0.0,0.0,1.2068068389438884,8.101089376223056
30,0.25,1.0309843590036198,1.1012560337193664,1.056887957138873,1.1935595040696299,0.8364330833122788,1.0813645316094935,1.0218940143298239,4607.436945197184,9599.155901581582,974.0820035211652,1174.9760991658309,0.004755531860640022,1.0511406693504834,0.1389404941032501,R3D_revised_uncertainty_lhs,r3d_031_lhs030_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2372914328293155,min_cost,scipy-linprog-highs,optimal,6315938033.172623,6315938033.172661,True,,39.43268719999469,2026-06-05T09:28:21.591725+00:00,f614d91,15a6d49c576a1b5ee82a529c1927c1bd764f7dcd67175b111208e102c0ca6fe0,4852.356146254917,609.9816867135393,2977.2472286425536,11908.988914570216,0.0,0.0,0.0,4164.617734907885,5085758.152136707,2325094.2193837306,600842.766192075,1206806.8389438917,1206806.838943893,0.7627085671706841,0.4809643287213716,1.6298145055770872e-09,1.3505181218589888e-15,2084262745.157684,610537052.9510676,403914937.6003547,1948872460.679488,172217506.8077802,0.0,0.0,0.0,1092359917.0829067,0.0,3773412.893340832,0.0,0.0,0.0,6315938033.172623,969339.8423870902,172937.6279593612,5142095.214589235,1193692.705452489,3074685.035785005,3088587.694132739,6163272.729917743,324.1865993293902,29309639.832937635,142907866.97484258,4.0,4.0,0.0,0.0,0.0,1975495.2811899604,2958.7547542612697,94335.3223335208,196.98649893743504,0.0,0.0,0.0,0.0,1.206806838943893,6.315938033172623
31,0.25,0.9729672237669313,0.8256030794755661,1.0989814884532554,1.0754917246066527,0.9251205125380735,0.857131619047654,0.8603262219915258,5793.995952485891,9641.57643299545,724.0263573460775,1073.8292850526734,0.09739696271305118,0.9539872437885296,0.09985175464601374,R3D_revised_uncertainty_lhs,r3d_032_lhs031_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2986610898103239,min_cost,scipy-linprog-highs,optimal,6033351950.975631,6033351950.975655,True,,28.504493099986576,2026-06-05T09:29:02.905952+00:00,f614d91,8e5db37b97a6da8fa6bf7699bb7b0baa8baa2c77568d08a776dafded4b26b74b,3724.583415009274,567.7998379170516,2227.229306149688,8908.917224598752,0.0,0.0,0.0,3301.038121273656,4040723.3486970793,2206270.1881144783,617116.4780151303,1206806.8389438917,1206806.838943892,0.7013389101896759,0.4530104039635995,4.656612873077393e-10,3.8586232053113965e-16,2011853203.6851904,570200996.8548214,224594338.31164643,1332415458.575875,518617432.2829505,0.0,0.0,0.0,1371459499.5795922,0.0,4211021.685555436,0.0,0.0,0.0,6033351950.975631,633148.6369895035,144632.94908252018,4244715.108705884,1262375.2629784965,2112010.384536193,2115127.855911179,4227138.240447372,296.7711735595402,411710425.5877655,106907006.69518504,4.0,4.0,0.0,0.0,0.0,2346489.9146183585,1829.3902072676417,105275.54213888588,138.35695005995655,0.0,0.0,0.0,0.0,1.206806838943892,6.03335195097563
32,0.25,1.0728768710949783,1.0375227121948092,0.9283651690110905,0.705718614097808,1.1878127055947787,1.0611069973168699,1.1362124275890992,5103.942917436946,10313.056025438347,670.6928724107906,1342.9210886570681,0.09182621210913362,1.019376723709037,0.027844169402495962,R3D_revised_uncertainty_lhs,r3d_033_lhs032_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2050834272964097,min_cost,scipy-linprog-highs,optimal,9581325856.406881,9581325856.40691,True,,46.148419300006935,2026-06-05T09:30:01.293010+00:00,f614d91,6d7729b48fd9d44ae5045a2fe850fe28d844dcb395e59e00c3ee862d66dcaa1a,5294.3040240108285,625.2418176160842,5248.34857850569,20992.485572960017,0.0,0.0,0.0,4086.6006702506993,5884467.871700224,3181182.6358051696,1012315.3651294566,1206806.8389438917,1206806.8389438936,0.79491657270359,0.6206420765155327,2.0954757928848267e-09,1.7363804423901284e-15,2519156113.9037013,660728372.1001376,490259319.43707377,3926393774.481892,803116336.9604461,0.0,0.0,0.0,1180421768.3073163,0.0,1250171.2163135554,0.0,0.0,0.0,9581325856.40688,902566.9174629328,541555.5681430878,4954622.885197355,1447738.7435813523,2759170.985880949,3243543.243797042,6002714.229677992,193.13716046892168,551206510.0849259,251909826.87552017,3.9998268519994142,4.0,0.0,0.0,0.0,1776733.605588492,1834.8125358251027,31254.28040783888,40.44710219455831,0.0,0.0,0.0,0.0,1.2068068389438935,9.58132585640688
33,0.25,1.0588628775049167,0.8313584199143919,1.0723253340023693,1.2254931299772467,1.118324020173704,0.8853388290100929,1.1327162511063695,6044.973440160369,9885.12628393347,785.1382206121053,1469.1636719200492,0.0339362408482111,1.0336483736807969,0.015632858510750806,R3D_revised_uncertainty_lhs,r3d_034_lhs033_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2084390739849243,min_cost,scipy-linprog-highs,optimal,9731819867.948029,9731819867.948195,True,,36.21830430001137,2026-06-05T09:30:49.636810+00:00,f614d91,04d7f67218828202f58c6e2de6b87152848945363e45009a4dc9e4bf57dcb4af,4245.026113003587,795.8853026599135,5328.10179111347,21312.40716445388,0.0,0.0,0.0,3409.6714668550944,5789734.21764086,3023777.517862666,948660.9385355162,1206806.8389438917,1206806.83894389,0.7915609260150759,0.6008943013119192,0.0,0.0,2392297351.7875767,814414299.0840611,582637089.972194,4360960778.76845,455436709.8217905,0.0,0.0,0.0,1125381705.1264005,0.0,691933.3875565474,0.0,0.0,0.0,9731819867.948029,964538.3648726228,622779.0935418756,4460071.573380583,1761302.942193359,2668746.632191266,3215459.127117817,5884205.759309083,188.590799616523,199687823.8483439,255748885.9734466,4.0,4.0,0.0,0.0,0.0,1782217.5687980435,2050.9890422086733,17298.334688913685,23.32709111233744,0.0,0.0,0.0,0.0,1.20680683894389,9.731819867948028
34,0.25,1.061154055246214,0.8409688142138041,1.036918468010743,0.7540549212069223,1.1663703378942087,1.1915168214223548,0.8300555858825055,5035.239464898369,10357.6623605734,538.257665343494,1409.4746308983763,0.03020830036439485,1.1724620314003213,0.08997594282877293,R3D_revised_uncertainty_lhs,r3d_035_lhs034_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2838274617981137,min_cost,scipy-linprog-highs,optimal,7449336180.545995,7449336180.545948,True,,34.68926690000808,2026-06-05T09:31:36.960545+00:00,f614d91,78cd0dd2fea60469b6db063af9bf6e6dfcb20302ffd7594821bcb14e417fed2c,4261.011583120605,465.5198673486236,3468.293700915921,13828.296720419872,0.0,0.0,0.0,4588.843022760232,4251903.009308847,2027394.2321716803,808316.460436,1206806.8389438917,1206806.8389438922,0.7161725382018861,0.4047497917308372,6.984919309616089e-10,5.787934807967094e-16,2000199160.2760973,493565546.933603,260007326.4846072,2714597522.9233828,327236492.3935679,0.0,0.0,0.0,1650498250.6441925,0.0,3231880.890543827,0.0,0.0,0.0,7449336180.545995,692108.6803194932,163403.21305843486,4573140.2314481335,1290976.2868358437,2533432.062222943,2806058.402412493,5339490.464635436,253.65184692891916,161296931.74852946,165939560.6450385,3.987060472060956,4.0,0.0,0.0,0.0,2432062.186580581,2842.855978076074,80797.02226359567,135.9622006238704,0.0,0.0,0.0,0.0,1.2068068389438922,7.449336180545995
35,0.25,0.9847186427159138,1.159345239395118,1.088829410701563,1.1776084057795277,1.0983740318958801,1.0795451373902842,0.8225395641505157,4355.366037123258,11722.794069087662,798.701870337607,1271.2917013611557,0.06372530682583222,0.9034006531954927,0.041433014564908686,R3D_revised_uncertainty_lhs,r3d_036_lhs035_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.3086533973312527,min_cost,scipy-linprog-highs,optimal,5262635303.97104,5262635303.971028,True,,54.040617199992994,2026-06-05T09:32:43.553931+00:00,f614d91,3d06872b06260573d9f6d4158d9b86253c4042f7e169e3b3c2cabdfb6894e90a,4015.664890622357,472.4133425297509,1708.5681871916536,6832.611359038941,0.0,0.0,0.0,4157.61077175104,3909909.462777509,2006389.5423178184,379181.74208481074,1206806.8389438917,1206806.83894389,0.6913466026687476,0.3985181773078001,0.0,0.0,1630506446.0999916,551323239.811013,190062532.7665814,1209793998.8673556,362759395.9218775,0.0,0.0,0.0,1315874102.4864645,0.0,2315588.017756381,0.0,0.0,0.0,5262635303.97104,968815.2220535596,149704.26344214552,4241678.650056988,1240169.8591242102,2195227.5245780405,2210683.93506825,4405911.459646292,404.4361333649745,280768059.61341023,81991336.3084673,3.999027612863141,4.000000000000002,0.0,0.0,0.0,2454285.3513310384,2052.727732698378,57889.700443909525,72.3673930373747,0.0,0.0,0.0,0.0,1.20680683894389,5.26263530397104
36,0.25,1.0766611460782238,0.9667631579056611,0.9581320527916716,0.9832836872927302,1.181162137990178,0.800664963938637,1.0890889730011177,6493.890478956647,10200.645913460381,851.1894335608897,1091.92169040152,0.11603576060298104,1.1782096709915095,0.004869667222169011,R3D_revised_uncertainty_lhs,r3d_037_lhs036_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2132051160156197,min_cost,scipy-linprog-highs,optimal,9706356456.032661,9706356456.03272,True,,40.29721539997263,2026-06-05T09:33:36.296524+00:00,f614d91,71bc90ea2993ec8f69ec8cb12b6ef440711fe20f495cfdb562b02c09fc60c6af,4888.91624702607,606.8640260244301,5273.2318206826185,21092.927282730478,0.0,0.0,1.580297551563193,3085.150556301629,5660309.008980248,2945610.287523873,945713.0954571228,1206806.8389438917,1206806.838943896,0.7867948839843795,0.5903032916284533,4.6566128730773926e-09,3.8586232053113955e-15,2959769929.667762,635971077.7448289,625147621.3968799,3207804141.3202763,983918249.1841786,0.0,0.0,0.0,1293404967.0409172,110222.03353971196,230247.6442786721,0.0,0.0,0.0,9706356456.03266,762224.9592163345,349074.5624774367,4819899.934461883,1570937.5505405285,2924254.333065762,3373830.9985060478,6298085.33157181,199.93852401820976,730803121.791413,253115127.3927657,4.0,4.0,0.0,0.0,0.0,1853610.5435187125,1988.2478370422325,5756.191106966803,7.466642973971251,0.0,0.0,0.0,0.0,1.206806838943896,9.70635645603266
37,0.25,1.0397623402991092,1.027059362724666,1.0522369096761481,1.2087574494527469,0.8095747632969708,1.1749568512391597,0.9949561926132731,5359.122004088028,9063.996220890438,864.924397926577,1441.7357533910654,0.06558215636954519,1.1087294822465616,0.00047350024379706724,R3D_revised_uncertainty_lhs,r3d_038_lhs037_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2416584303139529,min_cost,scipy-linprog-highs,optimal,7720297025.065415,7720297025.065385,True,,25.587896499986527,2026-06-05T09:34:13.960668+00:00,f614d91,2a0f241d189316c6d3780fc09a81c74bf862539eeca7b325a5b9e776ca2c44e5,4851.265063065997,646.2732780712362,3067.3675624291777,12269.47024971671,0.0,0.0,0.0,4525.066244903617,4993853.669313569,2500123.5466069225,666058.7338825045,1206806.8389438917,1206806.8389438908,0.7583415696860472,0.5173011187460214,0.0,0.0,2423756823.5656543,619806240.5751255,369507675.17612886,2463717882.075796,503853908.8883279,0.0,0.0,0.0,1339632022.5801497,0.0,22472.20423398724,0.0,0.0,0.0,7720297025.065415,998873.8719673448,193722.1406724689,5084298.44143116,1207723.374643794,2681349.0755198444,2756414.572906536,5437763.64842638,280.8204548368927,356620265.8917274,147233642.9966005,4.0,4.0,0.0,0.0,0.0,2028980.5904745904,2277.416580806984,561.805105849681,0.7011345664641723,0.0,0.0,0.0,0.0,1.2068068389438908,7.720297025065415
38,0.25,0.9331770650300586,1.0261514714784516,0.9811311137692483,0.8484515453312157,1.0271923812704329,1.0186546318319591,1.037217973781815,4460.81213936479,10271.881281379472,827.3769682051718,1145.929948348103,0.07575700714880819,1.1562837664778909,0.05498544301556686,R3D_revised_uncertainty_lhs,r3d_039_lhs038_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2582890073947818,min_cost,scipy-linprog-highs,optimal,5979098511.756137,5979098511.756124,True,,41.83052970000426,2026-06-05T09:35:08.410338+00:00,f614d91,b3f43a17aba5c1ce65b45745b4553f04a6a675b86bb449e78864a6e434e63465,4371.076020113411,476.9470755579781,2454.04309552155,9816.1723820862,0.0,0.0,0.0,3923.105503709491,4672312.039588071,2137096.4232014585,592078.3787983522,1206806.8389438917,1206806.8389438938,0.7417109926052177,0.4353053863914818,2.3283064365386963e-09,1.9293116026556978e-15,1817785730.617572,502480705.5347125,282790689.9792083,1566677987.0084033,466322215.8906464,0.0,0.0,0.0,1341005396.9425178,0.0,2035785.78307634,0.0,0.0,0.0,5979098511.756137,705302.2219522484,149917.4766377934,4405357.794014277,1162358.0731872425,2289619.141993996,2310986.9329134263,4600606.074907422,294.2831027920324,348528147.305612,117794068.5850344,4.0,4.0,0.0,0.0,0.0,1946309.121335656,1989.5079519177168,50894.6445769085,80.46986248375553,0.0,0.0,0.0,0.0,1.2068068389438937,5.979098511756137
39,0.25,1.0948106978686696,1.0170877343529625,0.9757500096598989,0.9091562486755586,1.1501381751162016,0.9675592532147115,0.8038395260015093,4581.672723785371,9179.434948301674,931.9827935087837,1295.1517530508436,0.09462920488788937,1.0012514572893298,0.1005525203566066,R3D_revised_uncertainty_lhs,r3d_040_lhs039_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2840740798052665,min_cost,scipy-linprog-highs,optimal,7145930446.534789,7145930446.534742,True,,37.211914099985734,2026-06-05T09:35:58.776219+00:00,f614d91,3fd05abddff2dd00e57c0e0de7d9a645134a845034aade2216f2110da401cb73,4949.027047630847,503.8079463900418,2822.56659044792,11290.26636179168,0.0,0.0,0.0,3726.323832273954,4248211.733260424,2236741.5102900425,684286.7461865139,1206806.8389438917,1206806.838943898,0.7159259201947319,0.4604620903255785,6.5192580223083504e-09,5.4020724874359545e-15,2113899262.867173,487724921.1123294,366379854.8370336,2036593441.766049,605329785.5082016,0.0,0.0,0.0,1531345565.704852,0.0,4657614.739151004,0.0,0.0,0.0,7145930446.534789,837005.9189348605,198164.56151053755,4917658.120040832,1353929.6859483127,2453759.293969212,2511373.7188606607,4965133.012829872,278.04633194479,469846589.1667014,135483196.34150016,4.0,4.0,0.0,0.0,0.0,2511380.366211366,1985.2189067397328,116440.36847877508,156.77581999894576,0.0,0.0,0.0,0.0,1.206806838943898,7.1459304465347895
40,0.25,0.934773981426309,1.1784676403867111,0.9837576458013205,1.2649016712996897,1.145911184113786,1.1948109634239423,1.1959750726031708,6208.938492040219,11449.734439072416,835.183095769055,1241.386597696877,0.0102190664031274,0.8683653251432764,0.07097256086859502,R3D_revised_uncertainty_lhs,r3d_041_lhs040_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2236203201943854,min_cost,scipy-linprog-highs,optimal,6388067153.529422,6388067153.529402,True,,37.28547040000558,2026-06-05T09:36:48.958685+00:00,f614d91,6e32b265d18ba64d569e4a03b5f0921383c083c63cd4d431206aa22f7badec51,4595.64004938808,449.6022078910867,2680.0823223110515,10720.329289244206,0.0,0.0,0.0,4601.5296254738405,5396677.895348937,3173090.159983948,548796.5198910593,1206806.8389438917,1206806.8389438924,0.7763796798056144,0.6196745827890382,9.313225746154783e-10,7.717246410622793e-16,2660135503.021619,515098076.7729315,311752055.0024243,1853508888.5059707,179399791.05177844,0.0,0.0,0.0,866307580.5192697,0.0,1865258.6554276044,0.0,0.0,0.0,6388067153.529422,743890.6289441391,160907.149367836,4643713.895464033,1219103.541456513,2484629.291711545,2482149.235661058,4966778.527372603,289.4208247585523,50755839.58084796,128643951.47093049,4.0,4.0,0.0,0.0,0.0,1687950.5680589215,2583.775532696145,46631.46638569011,94.48093187715634,0.0,0.0,0.0,0.0,1.2068068389438924,6.388067153529422
41,0.25,0.9154839520540167,0.8127783928133205,0.9959935481026212,1.2839631298916623,0.8684127162132629,0.8602316724178485,0.8531127539492865,4625.6253952869265,10098.555139356433,781.1430765820812,1078.812750444871,0.007139563351164727,1.0927552240185079,0.06803909657607483,R3D_revised_uncertainty_lhs,r3d_042_lhs041_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.3200979099350558,min_cost,scipy-linprog-highs,optimal,5189579783.498262,5189579783.49831,True,,43.58265610001399,2026-06-05T09:37:45.218447+00:00,f614d91,84335e516a6a634612a43635d55eec574a05503021ecb294f0a5261c8dc90cc8,3794.312822585302,548.6518428885618,1980.0458105667144,7920.183242266858,0.0,0.0,0.0,3312.977237887233,3770117.834223718,1714107.8616020028,592410.1855533889,1206806.8389438917,1206806.838943892,0.679902090064944,0.2959563012469869,4.656612873077393e-10,3.8586232053113965e-16,1636228633.889819,570585202.8252794,215419652.68446025,1190037907.161718,129367201.7350481,0.0,0.0,0.0,1445595371.6624384,0.0,2345813.539499626,0.0,0.0,0.0,5189579783.498262,571334.1001601187,124758.8709420742,3932177.039658904,1151462.6796028358,2432583.2425520704,2375134.140086759,4807717.38263883,374.8546699354782,34325002.8278458,95042198.9072023,4.0,4.0,0.0,0.0,0.0,2366330.586243746,2283.451985812289,58645.338487490655,88.70668466904824,0.0,0.0,0.0,0.0,1.206806838943892,5.189579783498262
42,0.25,1.0522091709151427,0.8916997080606929,0.9011540797849956,1.1843427317137512,0.9050091716599405,0.9538500377501965,1.062010446945929,4505.574752270448,11645.939827269744,528.7806622496862,1276.788169587691,0.11878403656112425,0.930933262386984,0.05249726980705979,R3D_revised_uncertainty_lhs,r3d_043_lhs042_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2237222355894949,min_cost,scipy-linprog-highs,optimal,9619620672.827631,9619620672.827602,True,,45.94068010000046,2026-06-05T09:38:43.789856+00:00,f614d91,23e6a5175e487280fc4224a5a372efbe99e37379856db4be5f3a00852cc267d6,4586.116616217771,861.2247942141792,5827.747957751244,23310.991831004976,0.0,0.0,0.7251870919660346,3674.251243790449,5394219.46935237,3171437.044847592,1049049.237357758,1206806.8389438917,1206806.8389438968,0.7762777644105041,0.6194763377363868,5.3551048040390015e-09,4.437416686108106e-15,1926352184.1461916,999902356.7919848,429196152.8658888,4145329884.646645,968503880.6912328,0.0,0.0,0.0,1148128729.8728054,50580.09227071194,2156903.720613952,0.0,0.0,0.0,9619620672.827633,574695.0286411514,417940.6954779743,4350299.243641096,1669780.7978915477,2611450.3115348816,3187072.7784321997,5798523.089967081,170.89967693873533,688771978.719173,279731901.9720597,4.0,4.0,0.0,0.0,0.0,1900872.829443665,1939.74172470652,53922.59301534879,76.96413171878305,0.0,0.0,0.0,0.0,1.2068068389438968,9.619620672827633
43,0.25,1.002331268839128,1.061051758242146,1.0408168685863648,1.0082843132828283,0.9748105378051001,0.8946244466479807,0.8358319052840366,4745.795366101615,10490.014992753742,522.1510885318626,1154.7301219654905,0.04852421419194553,0.9661494101196554,0.01881346912571307,R3D_revised_uncertainty_lhs,r3d_044_lhs043_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2984075385305401,min_cost,scipy-linprog-highs,optimal,5595442055.239594,5595442055.239526,True,,47.917956900026184,2026-06-05T09:39:43.986508+00:00,f614d91,73e6b6906c8ca8c56b95a3b578fd34095a05645342aea0dd63443e240d331b20,4213.515065217,522.3280711820389,2095.348573231965,8381.394292927858,0.0,0.0,0.0,3445.432809828645,4044156.675419855,1979814.4122890865,495487.1155378535,1206806.8389438917,1206806.8389438917,0.7015924614694597,0.3904444621409911,2.3283064365386963e-10,1.9293116026556983e-16,1864206231.5090024,559204144.0977412,152381401.5031539,1347957694.2969213,355090856.14506906,0.0,0.0,0.0,1315674324.6330538,0.0,927403.0546527946,0.0,0.0,0.0,5595442055.239594,756428.0659890898,124288.18402839212,4469704.91140155,1239561.9138885536,2637902.2612677,2607192.9735188363,5245095.2347865375,388.8364039439657,254514124.6299348,100576731.5151343,4.0,4.0,0.0,0.0,0.0,2415254.539127469,2372.1889744653263,23185.07636631986,27.173247806699237,0.0,0.0,0.0,0.0,1.2068068389438917,5.5954420552395945
44,0.25,0.9791688767944953,0.8774404119289074,1.076226001458486,0.8549301926020572,1.1261768669130756,1.0893689819845234,0.9575289454111175,5211.062498398125,11247.816742281057,818.4536790703296,1086.0718303489825,0.08544345995116998,1.0953518598060632,0.08648349450055763,R3D_revised_uncertainty_lhs,r3d_045_lhs044_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2666431860335013,min_cost,scipy-linprog-highs,optimal,6369184118.622773,6369184118.622791,True,,30.765312500006985,2026-06-05T09:40:27.228017+00:00,f614d91,5995175159f162030f89ced22bb2f66ded3947f79a291d8f9b250c7ae1c3462c,4149.968730633127,453.9081080738752,2673.23006729422,10692.92026917688,0.0,0.0,0.0,4195.444967552943,4525924.164408487,2160301.4869462918,666490.9621010551,1206806.8389438917,1206806.8389438917,0.7333568139664985,0.4413711020262354,2.3283064365386963e-10,1.9293116026556983e-16,2016097367.7884495,512861598.19371337,304726299.4502399,1617463068.5285506,533361180.3494433,0.0,0.0,0.0,1381140837.056711,0.0,3533767.2556655877,0.0,0.0,0.0,6369184118.622773,765816.0896226302,182926.0346252298,4556613.041119829,1186307.7299769516,2342474.536221732,2398042.0270213806,4740516.5632431125,280.3305793289593,405046137.1193208,128315043.23012254,4.0,4.0,0.0,0.0,0.0,2108288.01871684,1953.3916003889103,88344.18139163968,120.59739104149952,0.0,0.0,0.0,0.0,1.2068068389438917,6.369184118622774
45,0.25,0.9673029125604825,1.0953724998822214,1.0557213412381534,1.0325765464065773,1.178058984844984,1.1633535801044292,0.9089591399307986,4995.091318919829,11892.757089590508,875.348912486218,1464.347817364096,0.037502558777005396,0.9697258858738209,0.03691268855396851,R3D_revised_uncertainty_lhs,r3d_046_lhs045_capfix0p25,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.2843368513515624,min_cost,scipy-linprog-highs,optimal,5837409876.748114,5837409876.748093,True,,43.2585121000011,2026-06-05T09:41:22.451488+00:00,f614d91,30ccd731903fd3b0ed7839afb13e5ddc723bb495f0f14f1ed0f25bf08797a207,4094.049585850665,459.8011705296362,2013.0072679472216,8052.0290717888865,0.0,0.0,0.0,4480.379011932588,4244285.72380778,2175820.4695142107,457290.0629058916,1206806.8389438917,1206806.8389438917,0.7156631486484375,0.4453555080243674,2.3283064365386963e-10,1.9293116026556983e-16,1906500515.531557,542717739.843945,245417786.4350104,1642211441.77908,284075473.23510885,0.0,0.0,0.0,1214774323.9971898,0.0,1712595.926223215,0.0,0.0,0.0,5837409876.748114,818880.5477883504,151702.94168726957,4331792.489976023,1299206.0289119224,2519669.409636933,2478686.1822641045,4998355.591901037,384.7921685585495,187451124.37364224,96624348.86146665,4.0,4.0,0.0,0.0,0.0,2220943.4005345087,2338.2370386135467,42814.89815558036,60.1929308914663,0.0,0.0,0.0,0.0,1.2068068389438917,5.837409876748113
