experiment_id,run_id,r2_family,technology_set,grid_carbon_scenario,spatial_resolution,network_mode,fixed_baseline_cap_ratio,co2_cap_mt,actual_emissions_mt,total_system_cost_billion_cny,dual_MAC_CNY_per_tCO2,dual_shadow_price_raw,co2_cap_slack,co2_cap_is_binding,is_valid_result,invalid_reason,finite_difference_MAC_CNY_per_tCO2,source_panel,from_run_id,to_run_id,emissions_reduction_ton,cost_change_cny,source_valid_runs_only,source_valid_run_count,source_validity_scope,source_total_runs,source_invalid_or_failed_runs_excluded,co2_cap_ratio,constraint_family,solver_status,binding_count,max_shadow_price,base_run_id,relaxation_run_id,relaxation_family,relaxed_node_id,relaxation_percent,base_cost_billion_cny,relaxed_cost_billion_cny,cost_reduction_billion_cny,cost_reduction_pct,base_actual_emissions_mt,relaxed_actual_emissions_mt,base_bess_energy_mwh,relaxed_bess_energy_mwh,base_pv_mw,relaxed_pv_mw,base_wind_mw,relaxed_wind_mw
R2C_flexibility_ablation_ramped,r2_R2C_flexibility_ablation_ramped_0068_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p25,R2C_flexibility_ablation_ramped,base_with_DR10_EV_medium_thermal10,baseline,k100,node_interface,0.25,1.2068068389438915,1.2068068389438955,7.0461150674940844,3805.4452631837457,-3805.4452631837457,0.0,True,True,,1958.007632969081,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0071_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40_node_interface,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,node_interface,0.4,1.9308909423102265,1.9308909423102256,5.3709271833666525,850.3233316789649,-850.3233316789649,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0072_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25_node_interface,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,node_interface,0.25,1.2068068389438915,1.2068068389438946,6.595777846292342,2773.3567110555005,-2773.3567110555005,0.0,True,True,,1691.5861807091887,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0073_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14_node_interface,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,node_interface,0.14,0.6758118298085793,0.6758118298085811,10.722882634181012,13304.350744154934,-13304.350744154934,0.0,True,True,,7772.398453630208,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0074_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p40_node_interface,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,node_interface,0.4,1.9308909423102265,1.9308909423102183,5.628352866191251,1047.5014121308443,-1047.5014121308443,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0075_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p25_node_interface,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,node_interface,0.25,1.2068068389438915,1.2068068389438955,7.0461150674940844,3805.4452631837457,-3805.4452631837457,0.0,True,True,,1958.007632969081,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0077_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40_copperplate,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,copperplate,0.4,1.9308909423102265,1.9308909423102256,5.040887171361225,132.73299702629208,-132.73299702629208,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0078_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25_copperplate,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,copperplate,0.25,1.2068068389438915,1.2068068389438915,5.599273693298596,1320.8291108820654,-1320.8291108820654,0.0,True,True,,771.1625201290561,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0079_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14_copperplate,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,copperplate,0.14,0.6758118298085793,0.6758118298085796,6.6326117319458255,4539.020351983768,-4539.020351983768,0.0,True,True,,1946.040962475237,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0080_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p40_copperplate,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,copperplate,0.4,1.9308909423102265,1.9308909423102272,5.188782200188661,297.6641467669674,-297.6641467669674,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0081_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p25_copperplate,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,copperplate,0.25,1.2068068389438915,1.2068068389438915,5.799754947417287,1384.0406314073816,-1384.0406314073816,0.0,True,True,,843.7869915775753,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0082_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p14_copperplate,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,copperplate,0.14,0.6758118298085793,0.6758118298085793,6.893614128509461,4539.020351983767,-4539.020351983767,0.0,True,True,,2060.017819891465,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0083_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,spatial_transfer_proxy,0.4,1.9308909423102265,1.930890942310228,5.154449931839928,281.7626362111792,-281.7626362111792,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0084_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,spatial_transfer_proxy,0.25,1.2068068389438915,1.2068068389438895,5.8074927139258925,1611.9470582135866,-1611.9470582135866,0.0,True,True,,901.888025230639,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0085_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,spatial_transfer_proxy,0.14,0.6758118298085793,0.6758118298085781,7.531790633519571,5070.301716988786,-5070.301716988786,0.0,True,True,,3247.295906606688,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0086_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p40_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,spatial_transfer_proxy,0.4,1.9308909423102265,1.9308909423102232,5.323171482811745,497.7622480203099,-497.7622480203099,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0087_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p25_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,spatial_transfer_proxy,0.25,1.2068068389438915,1.2068068389438895,6.112638483659578,1729.7427037112514,-1729.7427037112514,0.0,True,True,,1090.2973800661111,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0088_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p14_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,spatial_transfer_proxy,0.14,0.6758118298085793,0.6758118298085807,7.971824956395961,12250.465353468997,-12250.465353468997,0.0,True,True,,3501.325701279094,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0089_k70_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k70,node_interface,0.4,1.9308909423102265,1.9308909423102376,10.577008060704015,4987.579763594456,-4987.579763594456,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0092_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k100,node_interface,0.4,1.9308909423102265,1.9308909423102256,5.3709271833666525,850.3233316789649,-850.3233316789649,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0093_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k100,node_interface,0.25,1.2068068389438915,1.2068068389438946,6.595777846292342,2773.3567110555005,-2773.3567110555005,0.0,True,True,,1691.5861807091887,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0094_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k100,node_interface,0.14,0.6758118298085793,0.6758118298085811,10.722882634181012,13304.350744154934,-13304.350744154934,0.0,True,True,,7772.398453630208,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0095_k150_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k150,node_interface,0.4,1.9308909423102265,1.930890942310241,10.936329680128356,7483.630454523725,-7483.630454523725,0.0,True,True,,,dual_mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,7.226426954917533,finite_difference_mac,r2_R2A_fixed_absolute_cap_core_0006_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_2030_capfix1p00,r2_R2A_fixed_absolute_cap_core_0007_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_2030_capfix0p40,5460.979148576735,39463.36691951752,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,932.6749049292677,finite_difference_mac,r2_R2A_fixed_absolute_cap_core_0007_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_2030_capfix0p40,r2_R2A_fixed_absolute_cap_core_0008_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_2030_capfix0p25,724084.1033663296,675335072.2679853,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4216.068379346865,finite_difference_mac,r2_R2A_fixed_absolute_cap_core_0008_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_2030_capfix0p25,r2_R2A_fixed_absolute_cap_core_0009_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_2030_capfix0p15,482722.735577559,2035192061.4603643,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,13849.237818419711,finite_difference_mac,r2_R2A_fixed_absolute_cap_core_0009_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_2030_capfix0p15,r2_R2A_fixed_absolute_cap_core_0010_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_2030_capfix0p14,48272.27355775633,668534196.5371809,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,330.6338401774037,finite_difference_mac,r2_R2A_fixed_absolute_cap_core_0001_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix1p00,r2_R2A_fixed_absolute_cap_core_0002_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40,480674.01320658927,158927094.85997868,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1691.5861807091887,finite_difference_mac,r2_R2A_fixed_absolute_cap_core_0002_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40,r2_R2A_fixed_absolute_cap_core_0003_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25,724084.1033663312,1224850662.9256897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,7223.982252614091,finite_difference_mac,r2_R2A_fixed_absolute_cap_core_0003_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25,r2_R2A_fixed_absolute_cap_core_0004_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p15,482722.7355775584,3487180474.7456064,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,13256.560463791451,finite_difference_mac,r2_R2A_fixed_absolute_cap_core_0004_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p15,r2_R2A_fixed_absolute_cap_core_0005_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14,48272.273557755165,639924313.1430626,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,219.44939775657164,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0016_k100_repday_opt_base_with_storage_degradation_legacy_no_degradation_baseline_capfix1p00,r2_R2B_storage_calendar_sensitivity_0017_k100_repday_opt_base_with_storage_degradation_legacy_no_degradation_baseline_capfix0p40,407490.3987890603,89423522.6058445,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1440.3681864727375,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0017_k100_repday_opt_base_with_storage_degradation_legacy_no_degradation_baseline_capfix0p40,r2_R2B_storage_calendar_sensitivity_0018_k100_repday_opt_base_with_storage_degradation_legacy_no_degradation_baseline_capfix0p25,724084.10336633,1042947706.819499,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6763.5065403509625,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0018_k100_repday_opt_base_with_storage_degradation_legacy_no_degradation_baseline_capfix0p25,r2_R2B_storage_calendar_sensitivity_0019_k100_repday_opt_base_with_storage_degradation_legacy_no_degradation_baseline_capfix0p15,482722.7355775543,3264898379.254897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,12215.23843685478,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0019_k100_repday_opt_base_with_storage_degradation_legacy_no_degradation_baseline_capfix0p15,r2_R2B_storage_calendar_sensitivity_0020_k100_repday_opt_base_with_storage_degradation_legacy_no_degradation_baseline_capfix0p14,48272.27355775586,589657331.397068,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,364.9860788204679,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0036_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_high_baseline_capfix1p00,r2_R2B_storage_calendar_sensitivity_0037_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_high_baseline_capfix0p40,504109.25095595024,183992858.80353543,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1803.053619357908,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0037_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_high_baseline_capfix0p40,r2_R2B_storage_calendar_sensitivity_0038_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_high_baseline_capfix0p25,724084.1033663324,1305562463.2941914,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,7629.734256331801,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0038_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_high_baseline_capfix0p25,r2_R2B_storage_calendar_sensitivity_0039_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_high_baseline_capfix0p15,482722.7355775569,3683046191.9462833,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,14066.455400799769,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0039_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_high_baseline_capfix0p15,r2_R2B_storage_calendar_sensitivity_0040_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_high_baseline_capfix0p14,48272.27355775668,679019783.0953903,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,316.2706532187507,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0026_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_low_baseline_capfix1p00,r2_R2B_storage_calendar_sensitivity_0027_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_low_baseline_capfix0p40,463638.3488605083,146635203.45137596,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1636.3100931362262,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0027_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_low_baseline_capfix0p40,r2_R2B_storage_calendar_sensitivity_0028_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_low_baseline_capfix0p25,724084.1033663279,1184826126.617817,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,7020.531018719953,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0028_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_low_baseline_capfix0p25,r2_R2B_storage_calendar_sensitivity_0029_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_low_baseline_capfix0p15,482722.7355775576,3388969938.563593,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,12856.669066329485,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0029_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_low_baseline_capfix0p15,r2_R2B_storage_calendar_sensitivity_0030_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_low_baseline_capfix0p14,48272.27355775621,620620646.2113991,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,330.6338401774037,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0031_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_mid_baseline_capfix1p00,r2_R2B_storage_calendar_sensitivity_0032_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_mid_baseline_capfix0p40,480674.01320658927,158927094.85997868,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1691.5861807091887,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0032_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_mid_baseline_capfix0p40,r2_R2B_storage_calendar_sensitivity_0033_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_mid_baseline_capfix0p25,724084.1033663312,1224850662.9256897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,7223.982252614091,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0033_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_mid_baseline_capfix0p25,r2_R2B_storage_calendar_sensitivity_0034_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_mid_baseline_capfix0p15,482722.7355775584,3487180474.7456064,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,13256.560463791451,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0034_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_mid_baseline_capfix0p15,r2_R2B_storage_calendar_sensitivity_0035_k100_repday_opt_base_with_storage_degradation_liion_4h_calendar_mid_baseline_capfix0p14,48272.273557755165,639924313.1430626,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,313.7169662682774,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0021_k100_repday_opt_base_with_storage_degradation_liion_4h_throughput_only_baseline_capfix1p00,r2_R2B_storage_calendar_sensitivity_0022_k100_repday_opt_base_with_storage_degradation_liion_4h_throughput_only_baseline_capfix0p40,430077.1606611223,134922502.10388184,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1581.2213484395313,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0022_k100_repday_opt_base_with_storage_degradation_liion_4h_throughput_only_baseline_capfix0p40,r2_R2B_storage_calendar_sensitivity_0023_k100_repday_opt_base_with_storage_degradation_liion_4h_throughput_only_baseline_capfix0p25,724084.1033663277,1144937242.3085337,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6815.712253663267,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0023_k100_repday_opt_base_with_storage_degradation_liion_4h_throughput_only_baseline_capfix0p25,r2_R2B_storage_calendar_sensitivity_0024_k100_repday_opt_base_with_storage_degradation_liion_4h_throughput_only_baseline_capfix0p15,482722.7355775583,3290099263.997817,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,12469.801901555827,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0024_k100_repday_opt_base_with_storage_degradation_liion_4h_throughput_only_baseline_capfix0p15,r2_R2B_storage_calendar_sensitivity_0025_k100_repday_opt_base_with_storage_degradation_liion_4h_throughput_only_baseline_capfix0p14,48272.273557756096,601945688.6029301,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,108.78662876898927,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0046_k100_repday_opt_base_with_storage_degradation_liion_8h_LDES_calendar_mid_baseline_capfix1p00,r2_R2B_storage_calendar_sensitivity_0047_k100_repday_opt_base_with_storage_degradation_liion_8h_LDES_calendar_mid_baseline_capfix0p40,268240.9845223408,29181032.40386009,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,407.83504762003776,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0047_k100_repday_opt_base_with_storage_degradation_liion_8h_LDES_calendar_mid_baseline_capfix0p40,r2_R2B_storage_calendar_sensitivity_0048_k100_repday_opt_base_with_storage_degradation_liion_8h_LDES_calendar_mid_baseline_capfix0p25,724084.103366338,295306874.7773228,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,4304.925747162666,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0048_k100_repday_opt_base_with_storage_degradation_liion_8h_LDES_calendar_mid_baseline_capfix0p25,r2_R2B_storage_calendar_sensitivity_0049_k100_repday_opt_base_with_storage_degradation_liion_8h_LDES_calendar_mid_baseline_capfix0p15,482722.7355775547,2078085533.1286104,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,29570.40600903855,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0049_k100_repday_opt_base_with_storage_degradation_liion_8h_LDES_calendar_mid_baseline_capfix0p15,r2_R2B_storage_calendar_sensitivity_0050_k100_repday_opt_base_with_storage_degradation_liion_8h_LDES_calendar_mid_baseline_capfix0p14,48272.273557754816,1427430728.0821855,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,324.43684768682647,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0041_k100_repday_opt_base_with_storage_degradation_liion_8h_calendar_mid_baseline_capfix1p00,r2_R2B_storage_calendar_sensitivity_0042_k100_repday_opt_base_with_storage_degradation_liion_8h_calendar_mid_baseline_capfix0p40,480732.9383377435,155967479.09352303,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1619.1300297396233,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0042_k100_repday_opt_base_with_storage_degradation_liion_8h_calendar_mid_baseline_capfix0p40,r2_R2B_storage_calendar_sensitivity_0043_k100_repday_opt_base_with_storage_degradation_liion_8h_calendar_mid_baseline_capfix0p25,724084.1033663289,1172386315.8175125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6664.047902818097,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0043_k100_repday_opt_base_with_storage_degradation_liion_8h_calendar_mid_baseline_capfix0p25,r2_R2B_storage_calendar_sensitivity_0044_k100_repday_opt_base_with_storage_degradation_liion_8h_calendar_mid_baseline_capfix0p15,482722.7355775556,3216887433.6682243,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,12433.923164227126,finite_difference_mac,r2_R2B_storage_calendar_sensitivity_0044_k100_repday_opt_base_with_storage_degradation_liion_8h_calendar_mid_baseline_capfix0p15,r2_R2B_storage_calendar_sensitivity_0045_k100_repday_opt_base_with_storage_degradation_liion_8h_calendar_mid_baseline_capfix0p14,48272.273557756096,600213740.3796921,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1707.6123371139204,finite_difference_mac,r2_R2C_flexibility_ablation_ramped_0055_k100_repday_opt_base_with_DR10_liion_4h_with_degradation_baseline_capfix0p40,r2_R2C_flexibility_ablation_ramped_0056_k100_repday_opt_base_with_DR10_liion_4h_with_degradation_baseline_capfix0p25,724084.1033663324,1236454948.0164204,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,7216.061742142136,finite_difference_mac,r2_R2C_flexibility_ablation_ramped_0056_k100_repday_opt_base_with_DR10_liion_4h_with_degradation_baseline_capfix0p25,r2_R2C_flexibility_ablation_ramped_0057_k100_repday_opt_base_with_DR10_liion_4h_with_degradation_baseline_capfix0p15,482722.73557755735,3483357064.263406,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,13273.78183449757,finite_difference_mac,r2_R2C_flexibility_ablation_ramped_0057_k100_repday_opt_base_with_DR10_liion_4h_with_degradation_baseline_capfix0p15,r2_R2C_flexibility_ablation_ramped_0058_k100_repday_opt_base_with_DR10_liion_4h_with_degradation_baseline_capfix0p14,48272.27355775621,640755627.8608418,,,,,,,,,,,,,,,,,,,,,,,,,,,
